product_name,Price,rating,category
"LUXMI Estates Blueberry Super Tea 100 Gram Tin Caddy|Certified Organic Tea|Caffeine-Free|50 Cups, Hibiscus",635.28,4.1,grocery
Emami Healthy & Tasty Advans SOYA Chunks 1kg Pouch - Family Pack,324.34,4.2,grocery
"Healthy Medicinal Wood Pressed Groundnut Oil/Peanut Oil, 750ml, Pracheen Shuddhi",888.99,0.0,grocery
Nutraj Diwali Dry Fruits Gift Box - 200g | 8 Items Combo Pack - Nutty Berry Mix + Athletic Mix + Power Mix + Crispy Nut Mix + Nutri-Booster Mix + Seeds Berry Mix (2 Pack) + Almond & Cashew Mix - Each 25g,955.87,0.0,grocery
Nutraj Diwali Trail Mix Combo 525g | 21 Mini Packs In 7 Flavors (3 Qty Each) - Nutty Berry Mix + Athletic Mix + Power Mix + Crispy Nut Mix + Nutri Booster Mix + R&S Almond Cashew Mix + Seeds Berry Mix,495.83,0.0,grocery
Nutraj Diwali Trail Mix Box 4kg (200g x 20) | 8 item Combo Pack- Nutty Berry Mix + Athletic Mix + Power Mix + Crispy Nut Mix + Roasted Salted Almond Cashew Mix & Seeds Berry Mix in 2 Qty (Each 25g),130.67,0.0,grocery
"Nutraj Dry Fruits Trail Mix Combo 525 Gram With Free Nut Case | Snackrites Pack Of 21 Pcs For Office & School | High Protein Snack | Superfood | Loaded With Protein, Vitamins & Minerals",1206.05,4.1,grocery
Emami Healthy & Tasty Advans SOYA Chunks 1kg Pouch - Family Pack,1327.2,4.2,grocery
Nutraj Indian Raisins (Kishmish) 1 Kg (500g x 2) Pouch Dried Seedless | Super Long Raisins | Contains Dietary Fiber | Supports Weight Loss | Boosted Energy Level | Improves Blood Flow |,273.63,3.9,grocery
"Grocery Farm African Whole & Raw Cashews 200gm | Crunchy & Nutritious Whole Kaju | Packed with Healthy Fats, Proteins & Fiber - The Ultimate Snack for Your Daily Cravings",410.29,4.0,grocery
"Tata Sampann Chana Dal, 500g",825.15,4.5,grocery
"Slurrp Farm No Maida, No MSG Instant Noodles | Magic Masala | Not Fried, Millet Noodles, 4 X 57 g",666.82,3.9,grocery
"Amazon Brand - Solimo Muesli | Contains 88.9% Dry fruits, Nuts and Multgrains | No Added refined Sugar | High in Fiber | No Added Preservatives | 1 kg Jar",607.76,3.9,grocery
"More Daily White Sugar, 2 Kg",1242.17,4.3,grocery
"Nivea Men Face Wash, Oil Control For 12Hr Oil Control With 10X Vitamin C Effect, 150 ml",633.23,4.2,grocery
"EAT BETTER CO Hazelnut & Chocolate Sugar-Free Laddoos|High Protein & Instant Energy|95% Dry-Fruits-Pack Of 20-Healthy Chocolate No Added Sugar|Healthy Snacks|Energy-Bar Replacement, 200Gram",1912.6,4.2,grocery
"DISANO Pastalicious 100% Durum Wheat Farfalle Pasta, 500 Gram",1847.59,4.3,grocery
"Parle-G Original Glucose Biscuits, 100g",474.7,4.4,grocery
"Aashirvaad Organic Moong Dal, 1 Kg, 100% Organic Moong Dal, Rich in Protein",128.16,4.4,grocery
Amazon Brand - Vedaka Cow Ghee | Rich Aroma |1 litre Jar,446.06,4.0,grocery
Eastern Kashmiri Red Chilli/Chilly Powder | Kashmiri Lal Mirchi Powder | 250 Grams | No Added Preservatives & Colours,1928.26,4.2,grocery
"Maggi 2-Minute Noodles Masala, 70 grams (pack of 18)",843.03,4.5,grocery
"Colgate Gentle Sensitive Soft Bristles Manual Toothbrush For Adult Combo Pack Offer - 4Pcs, Multi Colour",1485.49,4.3,grocery
"Dabur Cold Pressed Mustard Oil -3L | Healthy Cooking Oil | Goodness of Omega 3 & 6 | Perfect blend of Health, Taste & Aroma",915.72,4.4,grocery
Organic Wellness Moringa Tomato Ketchup | No Onion No Garlic | 100% Natural Tomato ketchup for Immunity Boost With Moringa | Pure & Chemical Free Sauce | Healthy & Delicious For All Ages,753.16,4.1,grocery
"ORGANICOS - Premium A2 Cow Ghee from ORGANICOS | Vedic Bilona Two Way Hand Churned | Indian Cow Ghee, Pure A2 Ghee, Natural & Healthy | Lab Certified (500 ml)",420.17,0.0,grocery
"True Elements Crunchy Nuts & Berries Muesli 1kg | Cereal for Breakfast | Healthy breakfast | No Malt extract, Corn flakes or grain flour | No Candied Fruits - 30% Freeze-dried Berries, Nuts and Seeds | With Almonds & Cranberries",312.57,4.3,grocery
"Oreo Cadbury Chocolatey Flavour CrÃƒÂ¨me Sandwich Biscuit, 288.75 Gram (Packaging May Vary)",1460.37,4.4,grocery
"Red Label Natural Care Tea, Chai Made With 5 Ayurvedic Herbs, 1 Kg",213.64,4.4,grocery
Eastern Turmeric/Haldi Powder | 250 Grams | No Added Preservatives & Colours,723.35,4.3,grocery
"Bagrry's Choco+ Multigrain Chocos Cereal, No Maida, 1.2kg Pouch, Yummy Chocolate Chocos for Kids & Adults | Goodness of Oats, Whole Wheat, Rice, Yummy Chocolaty Breakfast Cereal",1180.67,4.3,grocery
GROCERY HOUSE Chia Seeds for Eating (500 Grams),282.69,0.0,grocery
NIVEA Nourishing Body Milk 400ml Body Lotion | 48 H Moisturization | With 2X Almond Oil | Smooth and Healthy Looking Skin |For Very Dry Skin,1382.84,4.4,grocery
"Parle Hide and Seek Chocolate Chip Cookies, 200g",1075.55,4.4,grocery
"Dabur Honey Sundarbans - 500g | 100% Pure Wild Forest Honey | Raw, Unprocessed Honey | Naturally Rich in Antioxidants",1914.33,4.2,grocery
"Eastern Hing, 50 G - Anise, Powder",774.12,3.8,grocery
"Tanzima Cumin (Jeera) Seeds, 100g",249.38,4.2,grocery
"Beyond Snack Kerala Banana Chips Thin Cruchy Crispy Snacks Combo pack (Original salted, Peri Peri, Sour cream Onion & Parsley) 300g (100g*3) - Family Pack",741.78,3.8,grocery
Amazon Brand - Vedaka Popular Unpolished Kabuli Chana | Naturally Rich in Protein |Naturally Cholesterol free | 1 kg,1905.14,4.4,grocery
Catch Green Cardamom 50g,1696.27,0.0,grocery
Ching's Just Soak Veg Hakka Noodles 140gm,319.97,4.2,grocery
Horlicks Chocolate Nutrition Drink || 1 kg Refill Pack,1421.51,4.3,grocery
Grocery House Home Made Mukhwas & Churan Black Hing Goli (100 Grams),1182.74,0.0,grocery
Grocery Farm Healthy Mix 200gm | Nutrient-Packed Goodness | Rich in Antioxidants | Delicious Blend for Snacking | 100% Natural | Premium Health Mix,895.78,0.0,grocery
Britannia Treat Jim Jam (4+1) 460g or 500g On Pack Combi,540.88,4.4,grocery
"Dettol Icy Cool Bathing Soap Bar With 2x Menthol (300gm), 75gm - Pack of 4",1734.56,4.4,grocery
"Maaza Mango Drink, Original Flavour, 1.2 L PET Bottle",1192.35,4.4,grocery
"Grocery Farm Afghan Seedless Black Raisins 200gm | Nutrient Rich Kishmish | Nourishing Snacks | Preservative-Free | Perfect for a Healthy, Delightful Snacking Experience",658.36,4.3,grocery
"Grocery Farm Indian Makhana 200gm | Nutritious Lotus Seeds | Low-Calorie, High-Protein Fox Nuts l Gluten-Free & Vegan Phool Makhana | Perfect for Healthy & Tasty Snacking",1998.41,0.0,grocery
"Flyberry Gourmet Hazel Nuts, 100g",147.39,3.4,grocery
Grocery Farm American Cranberries Whole 200gm | Antioxidant Powerhouse | Boost Immunity & Digestive Health |Tasty & Healthy Dried Berries for Snacking,1557.17,0.0,grocery
Natureland Organics Wheat Suji/Sooji 500 Gm - Organic Sooji,1105.67,4.2,grocery
Grocery Farm Afghan Dried Figs 200gm | Nutritious & Seedless Anjeer | Dry Fruit for Healthy Snacking l No Added Preservatives | Authentic Taste & Quality,1082.81,4.5,grocery
Neuherbs Raw & Unroasted Flax Seeds For Eating -400g | Omega-3 Flax Seeds For Hair Growth | Rich With Fiber For Weight Management | Alsi Seeds,962.18,4.4,grocery
Grocery Farm Indian Walnut Kernels| Wholesome Goodness | Zero Additives | Rich & Delicious Dry Fruits | Nutritious Kashmiri Walnut for Guilt-Free Snacking | Natural Kashmiri Akhrot Giri | Pack of 1 - 200gm,132.02,4.3,grocery
Parle Bigger Mango Bite 214.5g,103.23,4.4,grocery
Luxmi Estates Lemon Balm Honey Ginger Herbal Loose Tea 50gm Tin Caddy | USDA Certified Organic Herbal Tea | Caffeine-Free | 25 Cups,339.63,4.1,grocery
"Organic Tattva Rajma Chitra, 500g",945.04,4.5,grocery
"Kissan Fresh Tomato Ketchup, 950Gram",1801.05,4.4,grocery
Amazon Brand - Vedaka Cold Pressed Peanut (Groundnut) Oil Bottle | 100% Pure & Unrefined | Contains MUFA & Omega-6 PUFA |Contains Tocopherols which are natural antioxidants. | 5 litre,1562.16,4.2,grocery
PASUTAM Pure A2 Desi Cow Ghee (350ml) Lab Tested Churned from Vedic Bilona Method Natural and Healthy Helps Boosts Immunity and Better Digestion,338.16,4.3,grocery
"Dabur Honey Squeezy Pack 800g (400gx2, Pack of 2) | 100% Pure | World's No.1 Honey Brand with No Sugar Adulteration",1241.86,4.3,grocery
"Das Organic Farm A2 Cow Ghee - 100% Grass-Fed, Pure Bilona Method Ghee, Lab Tested, 500 ml | Organic, Non-GMO, Healthy Cooking Fat, Rich in Nutrients & Flavor",1903.79,0.0,grocery
Nutraj Diwali Dry Fruits Gift Potli (250.5g) | 5Items Combo Pack - Greeting Card + 2 Wax Candle + Cashews 250g & Saffron 0.5g | Snacks Gifting Assorted Gift Hamper,1455.28,0.0,grocery
Nutraj Black Raisins (Kali Kishmish) 400 Gram (200G X 2) | Kali Kishmish | Dry Fruits | Pack Of 2,1575.65,3.8,grocery
"Nusspo Hazelnut Cream with Milk and Cocoa Delicious Spread for Breakfast and Snacks, nusspo hazelnut cream spread milk cocoa creamy delicious breakfast chocolate natural versatile topping family favorite energy-boosting No Refined Sugar, Hazelnut Chocolate Spread, No Palm Oil & Low Sodium | Rich in Protein, Calcium & Iron | With Hazelnut. 300gram ( Pack of 1 )",1472.1,4.6,grocery
"Nusspo Hazelnut Cream with Milk and Cocoa Delicious Spread for Breakfast and Snacks,nusspo hazelnut cream spread milk cocoa creamy delicious breakfast chocolate natural versatile topping family favorite energy-boosting No Refined Sugar, Hazelnut Chocolate Spread ,No Palm Oil & Low Sodium | Rich in Protein, Calcium & Iron | With Hazelnut. 300gram ( Pack of 1 )",1244.41,3.1,grocery
Goodness Grocery Moong Dal Wadi | Mangori | Wadian | Moong Dal Vadi | Badi (400 Gm),1904.71,3.7,grocery
"Nuts About You SUNFLOWER Seeds, 200 g | Raw | Premium | 100% Natural| Diet Food",1852.27,4.0,grocery
"Kurkure Namkeen - Masala Munch, 75g/78g/82g/90g (Weight May Vary)",1232.35,4.4,grocery
MARWAR GROCERY Orange Candy 500GM,1493.84,0.0,grocery
"Tata Sampann Organic Moong Chilka Dal, 500 g",293.32,4.5,grocery
TOPS Vinegar White - 610 Gram HDPE,1620.42,4.3,grocery
MonBangla Premium Handmade Chalkumro Bori (250g),683.24,4.3,grocery
Britannia The Original Bourbon - Creme Biscuit with Chocolate | Buy 4 Get 1 Free | 500gm | Chocolatey Indulgence in every layer,1897.74,4.4,grocery
Sathi Chawal - Sathi Chaval - Santhi Chawal - Red Rice - Grocery (100 Gram),1002.45,0.0,grocery
Badshah Biriyani Masala - 100g | Unique Blend of Spices for Earthy Aroma & Rich Taste | Spice for Regional & Traditional Recipes,1487.98,4.0,grocery
Grocery House Home Made Mukhwas & Churan Black Hing Goli (100 Grams),720.87,0.0,grocery
"Yogabar Premium Green Raisins 200 Gram|Kishmish|100% Fresh Pure Seedless Kismis Raisins|Munakka Dry Fruit|Rich In Iron, Calcium, Vitamin B & Boosts Immunity|Healthy Snacks|Dry Fruit Gift Pack",720.14,4.3,grocery
Sarasu's White-Eyed Peas | Nature's Nutrient-Rich Delight | Rich In Plant Based Protein | Dietary | Fiber | Vitamins | Minerals | 250 Gram,1654.15,0.0,grocery
Grocery Farm Indian Walnut Kernels| Wholesome Goodness | Zero Additives | Rich & Delicious Dry Fruits | Nutritious Kashmiri Walnut for Guilt-Free Snacking | Natural Kashmiri Akhrot Giri | Pack of 1 - 200gm,1329.5,4.3,grocery
Grocery Farm Sri Lankan Cloves | Rich Aromatic Whole Laung with Warm Flavors | Digestive & Oral Health Support | 100% Natural Lavang | Pack of 1-100 gm,651.44,0.0,grocery
"Grocery Farm's American Pistachios 200gm | Roasted, Salted, Healthy and Natural Pista | 100% Natural and Preservative-free | Perfect for A Healthy Snacking and Baking Experience",1432.76,4.1,grocery
"Raiyka - Wood Pressed Groundnut Oil, Pure Oil for Cooking, Kolhu/Kacchi Ghani/Chekku Natural Chemical-Free | Groundnut (Peanut Oil) Cold Pressed Oil for Cooking -1 Litre",275.98,5.0,grocery
"Udhayakrishna Ghee 500ml (Pack of 1) | Authentic and Traditional Ghee, Rich in Aroma and Flavor, Pure and Natural Ghee Perfect For Traditional Recipes",851.79,4.1,grocery
Samskruthi Wood Pressed Coconut Oils 1 Litre | No Preservatives | Unrefined | Cooking Oil | Natural Skin and Hair | Mara Chekku | Cold Pressed Oil | Ghani | Chemical-Free | Nutrient Rich,619.72,0.0,grocery
Thank You Mummy Yummm A2 Cow Desi Ghee (500 Ml) | 100% Pure Gir Cow Ghee | Traditional Vedic Bilona Method | Pure A2 Ghee,1758.37,4.3,grocery
Nutraj Indian Cashews (Kaju) 1kg Pouch - Whole | Dry Fruits and Nuts,1692.11,3.9,grocery
"toor dal,500gm unpolished Arhar dal, mummy masale healthy pure original grocery item for home",1292.94,0.0,grocery
Grocery Farm Vietnamese Cassia Whole 150gm | Aromatic Sabut Dalchini | Metabolism & Blood Sugar Support | Authentic Vietnamese Spice,1343.65,0.0,grocery
"Kellogg's Crunchy Granola Almonds & Cranberries 460g | 24% Fruit & Nut, Baked Multigrain | Whole-grain Oats, Wheat, Corn, Rice and Barley, Source of Fibre | Breakfast Cereal",1545.59,4.4,grocery
NestlÃƒÂ© Munch Crunchilicious Cereal | Get Set & Crunch | Breakfast Cereal | 300g Box |Chocolate(flavor),1155.36,4.3,grocery
Natureland Organics White Peas 500 Gm - Organic Peas,1815.46,4.2,grocery
Natureland Organics Moong Dal Yellow/Split Washed 500 Gm - Organic Healthy Pulses,786.36,4.2,grocery
"Aashirvaad Organic Chana Dal, 1 Kg, 100% Organic Chana Dal, Rich in Protein",946.6,4.3,grocery
Grocery Farm Indian Roasted Flax Seeds 200gm | Hand-Picked Healthy Snack Only for You | Premium- Quality Alsi-seeds | Wholesome Goodness in Every Bite,1724.88,3.6,grocery
"Grocery Farm American Almonds 500gm| Crunchy and Nutrient-rich Badam | A Powerhouse of Vitamin E, Magnesium & Calcium | Exquisite Taste and Authentic Quality",770.16,4.1,grocery
"Eastern Kasturi Methi, 25 g",1642.38,4.3,grocery
"Haldiram's Snack Balls - Kachori, 210g",1488.64,4.0,grocery
"Unibic Foods Choco Chip Cookies, 500gram, Chocolate",821.51,4.1,grocery
Grocery House Home Made Ready to Eat Chakli namkeen snacks (pack of 300 gram),764.75,0.0,grocery
"Sugar Watchers Low GI 7-Grain Atta | Diabetic Friendly | Clinically Certified Low GI | Dietician Recommended | Goodness of Jowar, Chana & Isabgol | High Protein & High Fibre | Rich in Iron, Magnesium and Calcium | Multigrain atta for entire family | 4 Kg",566.09,4.1,grocery
"Amazon Brand - Vedaka Star Anise, 100 g",1466.09,4.3,grocery
Nutraj Signature Figs (250 Gram Pack of 1) | Dried Afghani Anjeer | Non-GMO Dried Figs | High in Minerals & Vitamins | Amazing snack | Gluten Free Dry Fig,1475.0,3.6,grocery
Sarasu's Grocery Urad Dal | Sourced from Farms | Urad Dal | 500 Grams,689.32,0.0,grocery
Natureland Organics Whole Wheat Flour 5 Kg - Organic Wheat Flour,154.98,4.0,grocery
Pure & Sure Organic Cumin (Jeera) Whole 100Gm | 100% Naturally Processed Jeera & Quality Indian Jira | Gluten Free | No Artificial Colours & Preservatives,212.95,4.3,grocery
Organic Grocery 100% Natural Premium Mix Dry Fruits-1Kg With Almond Cashew Kishmish Apricot Black Raisins Dried Fruit Walnut Nuts And Dry Fruits(500*2 Jar Pack) Diwali Celebration Gift Pack Hamper,1133.69,3.0,grocery
"Early Foods Ragi Amaranth Jaggery Cookies Ms, 150 g | Sugar free biscuits",1424.06,3.8,grocery
WONDERLAND FOODS Dry Fruits Whole Raw Cashew W-320 Grade 1Kg Pouch | Whole Crunchy Cashews | Premium Kaju nuts | Nutritious & Delicious | Gluten Free & Plant based Protein,799.8,3.5,grocery
A D Food & Herbs Organic Dried Whole Haldi/Turmeric roots Pure and Edible Spice Masala (50 Gms xx pack of 2),515.82,3.6,grocery
Early Foods Ajwain & Jeera Teething Sticks 150g,670.46,3.8,grocery
"Grocery Connect Special Black Pepper Flavour Candy Kali Mirch Flavour Candy Chatpata Masala Candy Black Pepper, Kalimirch Candy (200 Gram)",1439.65,0.0,grocery
Goodness Grocery Whole Red Rajma | Kidney Beans (750 Gm),395.41,5.0,grocery
"Grocery Farm Indian Green Raisins 500gm | Natural Sweetness and Succulent Texture | Perfect for Cooking, Snacking, and More | Delightful Kishmish Dry Fruit",1418.89,4.0,grocery
"Grocery Farm Indian Basil Seeds | Nutrient-Packed Takmuria Seeds | Rich in Fiber, Omega-3, Proteins & Anti-Oxidants| Support Digestion & Hydration | Relieves Stress | Pack of 1-200 gm",982.86,0.0,grocery
GROCERY ON THE GO Sugar Coated and Brightly Coloured Jelly Bites 400gm,1044.16,0.0,grocery
Grocery House Roasted Salted Peanuts Seeds (Bharuch Gujrat Special) Mungfali Dana Namkeen Spicy Chakna (pack of 400 gram),127.24,2.6,grocery
Bhim Sain Baij Nath Agra (Inventor of Dalmoth and Petha) - Kesar Dry Petha - 400 GMS,1379.82,3.8,grocery
Jivo So-Olive Oil - 1 litre | Blend Of Rice Bran Oil And Olive Oil | Healthy Lifestyle Edible Cooking Oil with Goodness of Olive Oil (Pack of 1),970.77,0.0,grocery
"Natural Fridge Seedless Black Raisins 500GM- Pouch Pack | Kali Kishmish | Dried Kishmish | Dry Grapes | Kali Darakh | High in Antioxidants, Naturally Sweet & tasty | Delicious & Healthy Snack",533.87,0.0,grocery
"Dabur Himalayan Organic Apple Cider Vinegar-500ml | With the Mother of Vinegar | Sourced from Organic Apples | Raw, Unfiltered & Unpasteurized | 100% Pure | Helps Stay fit",1793.75,4.2,grocery
Organic Wellness Moringa Tomato Ketchup 2 X 350gm | No Onion No Garlic | 100% Natural Tomato ketchup for Immunity Boost With Moringa | Pure & Chemical Free Sauce | Healthy & Delicious For All Ages,741.58,4.1,grocery
Amazon Brand - Vedaka Red Chilli (Lal Mirch) | No Artificial Colours And Preservatives | 200 Gram - Seeds,1626.22,4.3,grocery
"Udhayakrishna Ghee 200ml (Pack of 4) | Authentic and Traditional Ghee, Rich in Aroma and Flavor, Pure and Natural Ghee Perfect For Traditional Recipes",1123.11,3.4,grocery
"Shalimar's Family Pack (Combo Offer with FREE JAR) | Mustard Oil, Sunflower Oil, Turmeric Powder, Red Chilli Powder, Coriander Powder, Cumin Powder, Garam Masala, Coconut Oil | Monthly Grocery Shopping | Combo Pack",1450.49,0.0,grocery
Amazon Brand - Vedaka Cardamom (Black Elaichi) Whole | No added colours | No added preservatives| 100 g,1109.89,4.3,grocery
"Kellogg's Multigrain Chocos, 1100G | Multigrain Energy, More Chocolatey | No-Maida | Power Of 5 Nutrients Protein, Fibre, Iron, Calcium, Vitamins | Kids Breakfast Cereal",746.02,4.4,grocery
"Yogabar Premium Green Raisins 200 Gram|Kishmish|100% Fresh Pure Seedless Kismis Raisins|Munakka Dry Fruit|Rich In Iron, Calcium, Vitamin B & Boosts Immunity|Healthy Snacks|Dry Fruit Gift Pack",1815.5,4.3,grocery
"SIDS FARM - WE CARE, Lab Certified Cultured Cow Ghee, Antibiotic-free Milk, | Danedar ghee | Adulterants Free | Trans fat Free | Preservative Free | 28 Rm value| Fresh Ghee, 350 Grams",1443.63,4.2,grocery
Sarasu's White-Eyed Peas | Nature's Nutrient-Rich Delight | Rich In Plant Based Protein | Dietary | Fiber | Vitamins | Minerals | 250 Gram,1197.09,0.0,grocery
Grocery Farm Indian Walnut Kernels| Wholesome Goodness | Zero Additives | Rich & Delicious Dry Fruits | Nutritious Kashmiri Walnut for Guilt-Free Snacking | Natural Kashmiri Akhrot Giri | Pack of 1 - 200gm,1938.23,4.3,grocery
"Fresh Produce More Choice Pulses - Roasted Bengal Gram, 500G",860.44,4.3,grocery
Vistevia Sugar Free Apple & Raspberry Jam (220gm Ãƒâ€” 2) | Diabetic & Keto Friendly | Sweetened with Stevia | 100% Natural | More Than 60% Whole Fruit | Tastes Delicious,1900.98,3.7,grocery
Grocery Farm Sri Lankan Cloves | Rich Aromatic Whole Laung with Warm Flavors | Digestive & Oral Health Support | 100% Natural Lavang | Pack of 1-100 gm,1947.41,0.0,grocery
HEALTHY PANDA 100% Natural Moringa Chutney Powder / Drumstick Leaves Chutney Powder / Munagaku Chutney Podi / Munagaku Karam Podi (100 g x 2),1322.45,4.1,grocery
"Grocery Farm's American Pistachios 200gm | Roasted, Salted, Healthy and Natural Pista | 100% Natural and Preservative-free | Perfect for A Healthy Snacking and Baking Experience",991.84,4.1,grocery
Nutraj Indian Cashews (Kaju) 1kg Pouch - Whole | Dry Fruits and Nuts,337.51,3.9,grocery
"toor dal,500gm unpolished Arhar dal, mummy masale healthy pure original grocery item for home",343.76,0.0,grocery
Grocery Farm Vietnamese Cassia Whole 150gm | Aromatic Sabut Dalchini | Metabolism & Blood Sugar Support | Authentic Vietnamese Spice,343.59,0.0,grocery
"Haldiram's Delhi Dry Agra Petha, 350g/400g (Weight May Vary), Indian Sweets Diwali Gift Pack",1439.08,3.8,grocery
"Kellogg's Crunchy Granola Almonds & Cranberries 460g | 24% Fruit & Nut, Baked Multigrain | Whole-grain Oats, Wheat, Corn, Rice and Barley, Source of Fibre | Breakfast Cereal",831.74,4.4,grocery
