product_name,date,quantity_sold,revenue,customer_id,month,year,category,price_band
"Sunfeast Dark Fantasy Yumfills, 242g/253g, Rich Chocolate Pie Cake",2023-12-15,12.0,13249.08,CUST_7771,12,2023,grocery,High
"Sunfeast Dark Fantasy Yumfills, 242g/253g, Rich Chocolate Pie Cake",2024-09-19,12.0,13249.08,CUST_2595,9,2024,grocery,High
"Sunfeast Dark Fantasy Yumfills, 242g/253g, Rich Chocolate Pie Cake",2024-08-18,18.0,19873.62,CUST_1765,8,2024,grocery,High
"Amazon Brand - Vedaka Cumin (Safed Zeera) whole, 200 g",2024-09-28,14.0,25485.88,CUST_5834,9,2024,grocery,Premium
"Amazon Brand - Vedaka Cumin (Safed Zeera) whole, 200 g",2024-07-03,14.0,25485.88,CUST_4521,7,2024,grocery,Premium
"Amazon Brand - Vedaka Cumin (Safed Zeera) whole, 200 g",2024-04-06,8.0,14563.36,CUST_5910,4,2024,grocery,High
"Amazon Brand - Vedaka Cumin (Safed Zeera) whole, 200 g",2023-11-17,14.0,25485.88,CUST_1409,11,2023,grocery,Premium
"Amazon Brand - Vedaka Cumin (Safed Zeera) whole, 200 g",2024-09-10,13.0,23665.46,CUST_4599,9,2024,grocery,Premium
"Nuts About You RAISIN, 500 g | 100% Natural | Premium| Kishmish | Saugi",2024-03-27,2.0,2744.36,CUST_1710,3,2024,grocery,Low
"Nuts About You RAISIN, 500 g | 100% Natural | Premium| Kishmish | Saugi",2024-01-23,7.0,9605.26,CUST_4268,1,2024,grocery,Mid
"Nuts About You RAISIN, 500 g | 100% Natural | Premium| Kishmish | Saugi",2023-10-26,12.0,16466.16,CUST_9931,10,2023,grocery,High
"Nuts About You RAISIN, 500 g | 100% Natural | Premium| Kishmish | Saugi",2023-11-08,11.0,15093.98,CUST_4211,11,2023,grocery,High
"Nuts About You RAISIN, 500 g | 100% Natural | Premium| Kishmish | Saugi",2024-01-02,14.0,19210.52,CUST_2959,1,2024,grocery,High
"Tata Sampann Unpolished Toor Dal/Arhar Dal, 1kg",2023-11-10,9.0,3311.55,CUST_2324,11,2023,grocery,Low
"Tata Sampann Unpolished Toor Dal/Arhar Dal, 1kg",2024-08-16,9.0,3311.55,CUST_8828,8,2024,grocery,Low
"Tata Sampann Unpolished Toor Dal/Arhar Dal, 1kg",2024-01-04,16.0,5887.2,CUST_3551,1,2024,grocery,Mid
"Tata Sampann Unpolished Toor Dal/Arhar Dal, 1kg",2024-03-25,11.0,4047.45,CUST_9129,3,2024,grocery,Low
"Tata Sampann Unpolished Toor Dal/Arhar Dal, 1kg",2024-09-28,9.0,3311.55,CUST_5556,9,2024,grocery,Low
Himalaya Quista Kidz 200g (Chocolate Flavor),2024-09-19,20.0,13769.0,CUST_5834,9,2024,grocery,High
Himalaya Quista Kidz 200g (Chocolate Flavor),2024-04-18,4.0,2753.8,CUST_3443,4,2024,grocery,Low
Himalaya Quista Kidz 200g (Chocolate Flavor),2024-07-26,17.0,11703.65,CUST_6951,7,2024,grocery,High
Himalaya Quista Kidz 200g (Chocolate Flavor),2024-07-04,5.0,3442.25,CUST_4409,7,2024,grocery,Low
DeHaat Honest Farms Pesticide Free Unpolished Toor Dal (Arhar Dal) 1 KG,2023-11-01,17.0,30494.77,CUST_7853,11,2023,grocery,Premium
DeHaat Honest Farms Pesticide Free Unpolished Toor Dal (Arhar Dal) 1 KG,2024-08-13,15.0,26907.15,CUST_6172,8,2024,grocery,Premium
DeHaat Honest Farms Pesticide Free Unpolished Toor Dal (Arhar Dal) 1 KG,2023-11-28,8.0,14350.48,CUST_6799,11,2023,grocery,High
DeHaat Honest Farms Pesticide Free Unpolished Toor Dal (Arhar Dal) 1 KG,2024-04-12,10.0,17938.1,CUST_1033,4,2024,grocery,High
DeHaat Honest Farms Pesticide Free Unpolished Toor Dal (Arhar Dal) 1 KG,2023-11-28,17.0,30494.77,CUST_7725,11,2023,grocery,Premium
DeHaat Honest Farms Pesticide Free Unpolished Kabuli Chana 1 KG,2024-06-11,5.0,9491.85,CUST_1063,6,2024,grocery,Mid
DeHaat Honest Farms Pesticide Free Unpolished Kabuli Chana 1 KG,2024-04-10,16.0,30373.92,CUST_3077,4,2024,grocery,Premium
DeHaat Honest Farms Pesticide Free Unpolished Kabuli Chana 1 KG,2024-05-08,14.0,26577.18,CUST_2251,5,2024,grocery,Premium
Dabur Chyawanprakash Sugarfree - 900g | Clinically Tested Safe for Diabetics | With 40+ Ayurvedic Herbs | Boosts Immunity | Helps Build Strength & Stamina | Builds Overall Health,2024-04-26,14.0,17787.56,CUST_5245,4,2024,grocery,High
Dabur Chyawanprakash Sugarfree - 900g | Clinically Tested Safe for Diabetics | With 40+ Ayurvedic Herbs | Boosts Immunity | Helps Build Strength & Stamina | Builds Overall Health,2024-05-18,18.0,22869.72,CUST_8425,5,2024,grocery,Premium
Dabur Chyawanprakash Sugarfree - 900g | Clinically Tested Safe for Diabetics | With 40+ Ayurvedic Herbs | Boosts Immunity | Helps Build Strength & Stamina | Builds Overall Health,2024-04-12,11.0,13975.94,CUST_5192,4,2024,grocery,High
Dabur Chyawanprakash Sugarfree - 900g | Clinically Tested Safe for Diabetics | With 40+ Ayurvedic Herbs | Boosts Immunity | Helps Build Strength & Stamina | Builds Overall Health,2024-02-16,16.0,20328.64,CUST_7882,2,2024,grocery,Premium
Dabur Chyawanprakash Sugarfree - 900g | Clinically Tested Safe for Diabetics | With 40+ Ayurvedic Herbs | Boosts Immunity | Helps Build Strength & Stamina | Builds Overall Health,2024-08-06,12.0,15246.48,CUST_1777,8,2024,grocery,High
Vim Antismell Dishwash Bar with Pudina|| 190g (Buy 4 Get 1 Free),2024-06-18,18.0,13124.16,CUST_1581,6,2024,grocery,High
Vim Antismell Dishwash Bar with Pudina|| 190g (Buy 4 Get 1 Free),2024-06-24,9.0,6562.08,CUST_2149,6,2024,grocery,Mid
"Vim Dishwash Liquid Gel Lemon Refill Pouch, 2 Ltr | Dishwash Gel Infused With The Power Of Lemons | Leaves No Residue",2023-10-07,13.0,2513.29,CUST_2362,10,2023,grocery,Low
"Vim Dishwash Liquid Gel Lemon Refill Pouch, 2 Ltr | Dishwash Gel Infused With The Power Of Lemons | Leaves No Residue",2023-11-24,6.0,1159.98,CUST_5225,11,2023,grocery,Low
"Vim Dishwash Liquid Gel Lemon Refill Pouch, 2 Ltr | Dishwash Gel Infused With The Power Of Lemons | Leaves No Residue",2024-01-25,11.0,2126.63,CUST_9278,1,2024,grocery,Low
"Vim Dishwash Liquid Gel Lemon Refill Pouch, 2 Ltr | Dishwash Gel Infused With The Power Of Lemons | Leaves No Residue",2024-06-06,11.0,2126.63,CUST_9545,6,2024,grocery,Low
"Vim Dishwash Liquid Gel Lemon Refill Pouch, 2 Ltr | Dishwash Gel Infused With The Power Of Lemons | Leaves No Residue",2024-04-16,20.0,3866.6,CUST_5926,4,2024,grocery,Low
India Gate Basmati Rice Everyday 5 kg,2024-07-09,19.0,15530.79,CUST_3546,7,2024,grocery,High
India Gate Basmati Rice Everyday 5 kg,2024-03-06,14.0,11443.74,CUST_2522,3,2024,grocery,High
India Gate Basmati Rice Everyday 5 kg,2023-12-22,20.0,16348.2,CUST_4661,12,2023,grocery,High
India Gate Basmati Rice Everyday 5 kg,2023-10-11,9.0,7356.69,CUST_7301,10,2023,grocery,Mid
India Gate Basmati Rice Everyday 5 kg,2023-11-16,10.0,8174.1,CUST_5356,11,2023,grocery,Mid
"Tata Sampann Unpolished Kala Chana, 1kg",2024-07-14,19.0,37862.44,CUST_9487,7,2024,grocery,Premium
"Tata Sampann Unpolished Kala Chana, 1kg",2024-02-17,15.0,29891.4,CUST_2320,2,2024,grocery,Premium
"Tata Sampann Unpolished Kala Chana, 1kg",2023-10-16,15.0,29891.4,CUST_7689,10,2023,grocery,Premium
"Tata Sampann Unpolished Moong Dal (Split), 1Kg",2023-11-10,14.0,18612.3,CUST_4353,11,2023,grocery,High
"Tata Sampann Unpolished Moong Dal (Split), 1Kg",2024-07-23,13.0,17282.85,CUST_8126,7,2024,grocery,High
"Tata Sampann Unpolished Moong Dal (Split), 1Kg",2024-02-01,16.0,21271.2,CUST_2086,2,2024,grocery,Premium
"Tata Sampann Unpolished Moong Dal (Split), 1Kg",2023-11-20,18.0,23930.1,CUST_8985,11,2023,grocery,Premium
"Nuts About You Premium ALMONDS, 200 g | New Crop | Premium | 100% Natural | Badam | Fresh & Crisp |",2024-08-17,19.0,5542.68,CUST_2720,8,2024,grocery,Mid
"Nuts About You Premium ALMONDS, 200 g | New Crop | Premium | 100% Natural | Badam | Fresh & Crisp |",2024-03-08,7.0,2042.04,CUST_9116,3,2024,grocery,Low
NutriOrganics Dry Fruits Premium Seedless Kishmish |Green Raisins Kismis |1kg pack,2024-05-03,7.0,2183.51,CUST_4113,5,2024,grocery,Low
NutriOrganics Dry Fruits Premium Seedless Kishmish |Green Raisins Kismis |1kg pack,2024-04-21,4.0,1247.72,CUST_4485,4,2024,grocery,Low
"NIVEA Soft Light Moisturizer, 300 ml, for Face, Hand & Body, Non-Greasy Cream with Vitamin E & Jojoba Oil for Instant Hydration",2023-11-14,18.0,9023.94,CUST_5763,11,2023,grocery,Mid
"NIVEA Soft Light Moisturizer, 300 ml, for Face, Hand & Body, Non-Greasy Cream with Vitamin E & Jojoba Oil for Instant Hydration",2024-08-24,5.0,2506.65,CUST_2547,8,2024,grocery,Low
"Tata Sampann, High in Fibre Poha(Thick), 500g",2024-07-30,2.0,2323.76,CUST_3665,7,2024,grocery,Low
"Tata Sampann, High in Fibre Poha(Thick), 500g",2024-03-15,2.0,2323.76,CUST_5254,3,2024,grocery,Low
"Tata Sampann, High in Fibre Poha(Thick), 500g",2024-05-12,13.0,15104.44,CUST_5285,5,2024,grocery,High
"Tata Sampann, High in Fibre Poha(Thick), 500g",2023-12-14,6.0,6971.28,CUST_2580,12,2023,grocery,Mid
"Unibic Cookies, Assorted Cookies, 75 G(Pack Of 10)|Biscuits Combo Pack|Choco Chip|Butter Cookies|Fruit&Nut Cookies||Honey Oatmeal I Cashew Cookies I Jeera Cookies I Digestive Cookies I750 Gram",2024-04-27,6.0,6438.66,CUST_1908,4,2024,grocery,Mid
"Tata Sampann Unpolished Kabuli Chana (Big Size), 500g",2024-07-22,14.0,19703.04,CUST_6220,7,2024,grocery,High
"Tata Sampann Unpolished Kabuli Chana (Big Size), 500g",2024-05-01,5.0,7036.8,CUST_3010,5,2024,grocery,Mid
Wonderland Foods Premium Raw California Almonds 1Kg Pouch Pack | Badam Giri | Nutritious & Delicious High in Fiber & Boost Immunity | Dry Fruits Real Nuts | Gluten Free,2023-10-07,6.0,2213.76,CUST_9554,10,2023,grocery,Low
Wonderland Foods Premium Raw California Almonds 1Kg Pouch Pack | Badam Giri | Nutritious & Delicious High in Fiber & Boost Immunity | Dry Fruits Real Nuts | Gluten Free,2024-08-16,4.0,1475.84,CUST_9792,8,2024,grocery,Low
Wonderland Foods Premium Raw California Almonds 1Kg Pouch Pack | Badam Giri | Nutritious & Delicious High in Fiber & Boost Immunity | Dry Fruits Real Nuts | Gluten Free,2024-07-17,11.0,4058.56,CUST_7530,7,2024,grocery,Low
Wonderland Foods Premium Raw California Almonds 1Kg Pouch Pack | Badam Giri | Nutritious & Delicious High in Fiber & Boost Immunity | Dry Fruits Real Nuts | Gluten Free,2024-06-30,9.0,3320.64,CUST_5898,6,2024,grocery,Low
"Tata Sampann Pure California Almonds Whole, 500g, Real Nuts, High in Fiber, Badam Giri, Rich in Protein, Magnesium, Phosphorus and Dietary Fibre, Nuts & Dry Fruits",2024-08-23,19.0,10165.19,CUST_4678,8,2024,grocery,High
"Tata Sampann Pure California Almonds Whole, 500g, Real Nuts, High in Fiber, Badam Giri, Rich in Protein, Magnesium, Phosphorus and Dietary Fibre, Nuts & Dry Fruits",2024-02-14,12.0,6420.12,CUST_2865,2,2024,grocery,Mid
"Tata Sampann Pure California Almonds Whole, 500g, Real Nuts, High in Fiber, Badam Giri, Rich in Protein, Magnesium, Phosphorus and Dietary Fibre, Nuts & Dry Fruits",2024-07-07,2.0,1070.02,CUST_2372,7,2024,grocery,Low
"Tata Sampann Pure California Almonds Whole, 500g, Real Nuts, High in Fiber, Badam Giri, Rich in Protein, Magnesium, Phosphorus and Dietary Fibre, Nuts & Dry Fruits",2024-01-29,6.0,3210.06,CUST_6769,1,2024,grocery,Low
"Tata Sampann Pure California Almonds Whole, 500g, Real Nuts, High in Fiber, Badam Giri, Rich in Protein, Magnesium, Phosphorus and Dietary Fibre, Nuts & Dry Fruits",2024-01-16,18.0,9630.18,CUST_2694,1,2024,grocery,Mid
"Sunfeast Marie Light Active, Marie Biscuits with Iron and 6 Vitamins, Tea-Time Biscuits Family Pack, 1KG",2024-07-29,11.0,14505.7,CUST_3979,7,2024,grocery,High
"Sunfeast Marie Light Active, Marie Biscuits with Iron and 6 Vitamins, Tea-Time Biscuits Family Pack, 1KG",2024-05-29,18.0,23736.6,CUST_9714,5,2024,grocery,Premium
"Sunfeast Marie Light Active, Marie Biscuits with Iron and 6 Vitamins, Tea-Time Biscuits Family Pack, 1KG",2023-10-02,12.0,15824.4,CUST_5884,10,2023,grocery,High
"Vim Dishwash Bar Lemon, Removes Stain And Grease With Power Of Lemon, 300 g",2024-06-16,19.0,27146.63,CUST_7961,6,2024,grocery,Premium
"Vim Dishwash Bar Lemon, Removes Stain And Grease With Power Of Lemon, 300 g",2024-03-07,10.0,14287.7,CUST_3535,3,2024,grocery,High
"Tata Sampann 100% Chana Dal Fine Besan, Gram Flour, 1 Kg",2023-11-27,20.0,3143.6,CUST_5747,11,2023,grocery,Low
"Tata Sampann 100% Chana Dal Fine Besan, Gram Flour, 1 Kg",2024-03-04,6.0,943.08,CUST_8532,3,2024,grocery,Low
Kellogg's Muesli Fruit Nut & Seeds 750G | 12-In-1 Power Breakfast | India'S No. 1 Muesli | Multigrain Breakfast Cereal,2023-10-25,1.0,1829.8,CUST_1743,10,2023,grocery,Low
Kellogg's Muesli Fruit Nut & Seeds 750G | 12-In-1 Power Breakfast | India'S No. 1 Muesli | Multigrain Breakfast Cereal,2024-09-27,9.0,16468.2,CUST_7215,9,2024,grocery,High
Kellogg's Muesli Fruit Nut & Seeds 750G | 12-In-1 Power Breakfast | India'S No. 1 Muesli | Multigrain Breakfast Cereal,2024-07-16,14.0,25617.2,CUST_4075,7,2024,grocery,Premium
Kellogg's Muesli Fruit Nut & Seeds 750G | 12-In-1 Power Breakfast | India'S No. 1 Muesli | Multigrain Breakfast Cereal,2024-07-20,16.0,29276.8,CUST_6463,7,2024,grocery,Premium
Kellogg's Muesli Fruit Nut & Seeds 750G | 12-In-1 Power Breakfast | India'S No. 1 Muesli | Multigrain Breakfast Cereal,2024-05-25,18.0,32936.4,CUST_9984,5,2024,grocery,Premium
"Tata Sampann Chana Dal, 1kg",2024-07-06,5.0,5828.7,CUST_6816,7,2024,grocery,Mid
"Tata Sampann Chana Dal, 1kg",2024-08-16,10.0,11657.4,CUST_5651,8,2024,grocery,High
"Tata Sampann Chana Dal, 1kg",2024-06-15,19.0,22149.06,CUST_4055,6,2024,grocery,Premium
"MYFITNESS Chocolate Peanut Butter Smooth 1250gm | 22g Protein | Tasty & Healthy Nut Butter Spread |Vegan| Dark Chocolate | Cholesterol Free, Gluten Free| Smooth Peanut Butter | Zero Trans Fat",2023-12-20,7.0,8949.43,CUST_6034,12,2023,grocery,Mid
"Fortune Premium Kachi Ghani Pure Mustard Oil, 1 ltr pouch",2024-08-12,7.0,6507.27,CUST_2572,8,2024,grocery,Mid
"Fortune Premium Kachi Ghani Pure Mustard Oil, 1 ltr pouch",2024-01-30,2.0,1859.22,CUST_8425,1,2024,grocery,Low
"Fortune Premium Kachi Ghani Pure Mustard Oil, 1 ltr pouch",2023-11-27,12.0,11155.32,CUST_3778,11,2023,grocery,High
"Fortune Premium Kachi Ghani Pure Mustard Oil, 1 ltr pouch",2024-09-09,3.0,2788.83,CUST_7611,9,2024,grocery,Low
Dettol Liquid Handwash Refill Ã¢â‚¬â€œ Skincare Hand Wash- 1500ml | pH Balanced | 10x Better Germ Protection,2024-02-15,7.0,12910.31,CUST_9996,2,2024,grocery,High
Dettol Liquid Handwash Refill Ã¢â‚¬â€œ Skincare Hand Wash- 1500ml | pH Balanced | 10x Better Germ Protection,2024-01-27,13.0,23976.29,CUST_1330,1,2024,grocery,Premium
"Saffola Honey Active, Made with Sundarban Forest Honey, 100% Pure Honey, No sugar adulteration, 1Kg",2023-12-08,6.0,6081.48,CUST_8431,12,2023,grocery,Mid
"Saffola Honey Active, Made with Sundarban Forest Honey, 100% Pure Honey, No sugar adulteration, 1Kg",2024-03-21,4.0,4054.32,CUST_1731,3,2024,grocery,Low
"Tata Sampann Turmeric Powder With Natural Oils, 200g, Haldi Powder",2024-05-25,19.0,33926.21,CUST_1424,5,2024,grocery,Premium
"Tata Sampann Turmeric Powder With Natural Oils, 200g, Haldi Powder",2023-12-15,8.0,14284.72,CUST_8521,12,2023,grocery,High
"Tata Sampann Turmeric Powder With Natural Oils, 200g, Haldi Powder",2024-07-09,6.0,10713.54,CUST_9763,7,2024,grocery,High
"Tata Sampann Turmeric Powder With Natural Oils, 200g, Haldi Powder",2023-11-27,20.0,35711.8,CUST_2241,11,2023,grocery,Premium
"Tata Sampann Turmeric Powder With Natural Oils, 200g, Haldi Powder",2024-02-02,19.0,33926.21,CUST_7826,2,2024,grocery,Premium
Amazon Brand - Solimo Fresh Dates 500 Gram | Khajur Dry Fruit | Natural Sweetener | No Preservatives Or Additives,2023-12-24,7.0,3854.13,CUST_3440,12,2023,grocery,Low
"Jivo Cold Pressed Chemical Free Sunflower Oil 5 Litre |For Roasting, Frying, Baking All type of Cuisines|",2024-04-08,10.0,19797.7,CUST_9558,4,2024,grocery,High
NRIP Walnut Kernels California (Akhrot Giri) [Grade - 2 Pieces] 200 Gm,2024-09-10,5.0,5149.5,CUST_1574,9,2024,grocery,Mid
NRIP Walnut Kernels California (Akhrot Giri) [Grade - 2 Pieces] 200 Gm,2023-12-14,4.0,4119.6,CUST_9618,12,2023,grocery,Low
NRIP Walnut Kernels California (Akhrot Giri) [Grade - 2 Pieces] 200 Gm,2023-12-07,3.0,3089.7,CUST_5131,12,2023,grocery,Low
NRIP Walnut Kernels California (Akhrot Giri) [Grade - 2 Pieces] 200 Gm,2024-02-24,5.0,5149.5,CUST_9923,2,2024,grocery,Mid
"Kissan Mixed Fruit Jam, 100g Tub",2024-01-10,8.0,10564.32,CUST_7949,1,2024,grocery,High
"Kissan Mixed Fruit Jam, 100g Tub",2024-01-28,8.0,10564.32,CUST_7263,1,2024,grocery,High
"Kissan Mixed Fruit Jam, 100g Tub",2023-11-02,9.0,11884.86,CUST_7559,11,2023,grocery,High
"Kissan Mixed Fruit Jam, 100g Tub",2024-02-23,12.0,15846.48,CUST_5113,2,2024,grocery,High
"Kissan Mixed Fruit Jam, 100g Tub",2024-01-17,20.0,26410.8,CUST_9384,1,2024,grocery,Premium
Happilo 100% Natural Premium California Almonds 200 g Dried | Badam Giri | High in Fiber & Boost Immunity | Real Nuts | Gluten Free & Zero Cholesterol,2024-08-07,12.0,9535.2,CUST_7673,8,2024,grocery,Mid
Happilo 100% Natural Premium California Almonds 200 g Dried | Badam Giri | High in Fiber & Boost Immunity | Real Nuts | Gluten Free & Zero Cholesterol,2024-08-09,2.0,1589.2,CUST_8607,8,2024,grocery,Low
Happilo 100% Natural Premium California Almonds 200 g Dried | Badam Giri | High in Fiber & Boost Immunity | Real Nuts | Gluten Free & Zero Cholesterol,2023-10-31,8.0,6356.8,CUST_3424,10,2023,grocery,Mid
"Sunfeast Dark Fantasy Choco Fills, 275g, Original Filled Cookies with Choco CrÃƒÂ¨me",2024-07-04,18.0,18124.2,CUST_4562,7,2024,grocery,High
"Quaker Oats 1kg, Rolled Oats Natural Wholegrain, Nutritious Breakfast Cereals, Dalia Porridge, Easy to Cook",2023-11-16,14.0,16733.78,CUST_3374,11,2023,grocery,High
"Quaker Oats 1kg, Rolled Oats Natural Wholegrain, Nutritious Breakfast Cereals, Dalia Porridge, Easy to Cook",2024-07-15,7.0,8366.89,CUST_9948,7,2024,grocery,Mid
"Quaker Oats 1kg, Rolled Oats Natural Wholegrain, Nutritious Breakfast Cereals, Dalia Porridge, Easy to Cook",2023-11-24,3.0,3585.81,CUST_8254,11,2023,grocery,Low
"Quaker Oats 1kg, Rolled Oats Natural Wholegrain, Nutritious Breakfast Cereals, Dalia Porridge, Easy to Cook",2024-09-17,8.0,9562.16,CUST_5469,9,2024,grocery,Mid
"Quaker Oats 1kg, Rolled Oats Natural Wholegrain, Nutritious Breakfast Cereals, Dalia Porridge, Easy to Cook",2024-05-01,4.0,4781.08,CUST_6297,5,2024,grocery,Low
"Colgate MaxFresh Toothpaste, Red Gel Tooth Paste with Menthol for Super Fresh Breath, 300g, 150g X 2 (Spicy Fresh) (Combo Pack Offer)",2024-02-19,4.0,5670.68,CUST_8117,2,2024,grocery,Mid
"Colgate MaxFresh Toothpaste, Red Gel Tooth Paste with Menthol for Super Fresh Breath, 300g, 150g X 2 (Spicy Fresh) (Combo Pack Offer)",2024-07-02,8.0,11341.36,CUST_6116,7,2024,grocery,High
Amazon Brand - Vedaka Fennel (Saunf) whole | No added colours | No added preservatives | 200 g,2024-07-21,18.0,24445.8,CUST_7818,7,2024,grocery,Premium
Amazon Brand - Vedaka Fennel (Saunf) whole | No added colours | No added preservatives | 200 g,2023-10-16,6.0,8148.6,CUST_7285,10,2023,grocery,Mid
Amazon Brand - Vedaka Cumin (Safed Zeera) whole | Natural Spice | No added colours | No added preservatives | 500 g,2024-08-15,9.0,6285.87,CUST_7224,8,2024,grocery,Mid
Amazon Brand - Vedaka Cumin (Safed Zeera) whole | Natural Spice | No added colours | No added preservatives | 500 g,2024-03-28,17.0,11873.31,CUST_9393,3,2024,grocery,High
"Cadbury Bournvita Chocolate Nutrition Drink, 2 kg",2024-07-20,8.0,9338.56,CUST_2585,7,2024,grocery,Mid
"Amazon Brand - Presto! Disinfectant Surface & Floor Cleaner, (Floral) - 2 Ltr | Kills 99.9% Germs | Suitable for Bathroom & Floor surfaces like ceramic, marble, granite, mosaic etc.",2024-05-23,10.0,14388.6,CUST_6494,5,2024,grocery,High
"Amazon Brand - Presto! Disinfectant Surface & Floor Cleaner, (Floral) - 2 Ltr | Kills 99.9% Germs | Suitable for Bathroom & Floor surfaces like ceramic, marble, granite, mosaic etc.",2024-03-05,8.0,11510.88,CUST_8740,3,2024,grocery,High
"Amazon Brand - Presto! Disinfectant Surface & Floor Cleaner, (Floral) - 2 Ltr | Kills 99.9% Germs | Suitable for Bathroom & Floor surfaces like ceramic, marble, granite, mosaic etc.",2024-05-01,10.0,14388.6,CUST_9731,5,2024,grocery,High
"Amazon Brand - Presto! Disinfectant Surface & Floor Cleaner, (Floral) - 2 Ltr | Kills 99.9% Germs | Suitable for Bathroom & Floor surfaces like ceramic, marble, granite, mosaic etc.",2023-12-12,17.0,24460.62,CUST_7475,12,2023,grocery,Premium
Dabur Honey - 1kg | 100% Pure | World's No.1 Honey Brand with No Sugar Adulteration,2023-11-14,14.0,25879.7,CUST_5886,11,2023,grocery,Premium
Dabur Honey - 1kg | 100% Pure | World's No.1 Honey Brand with No Sugar Adulteration,2023-11-17,9.0,16636.95,CUST_9707,11,2023,grocery,High
Dabur Honey - 1kg | 100% Pure | World's No.1 Honey Brand with No Sugar Adulteration,2024-06-18,6.0,11091.3,CUST_9133,6,2024,grocery,High
Dabur Honey - 1kg | 100% Pure | World's No.1 Honey Brand with No Sugar Adulteration,2024-01-03,13.0,24031.15,CUST_1949,1,2024,grocery,Premium
Dabur Honey - 1kg | 100% Pure | World's No.1 Honey Brand with No Sugar Adulteration,2024-07-21,6.0,11091.3,CUST_8488,7,2024,grocery,High
